col_ID,Target,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,Press_mm_hg,RH_out,Windspeed,Visibility,rv1,rv2
A120,90,0,20.1,45.32666667,19.2,43.7,19.89,44.79,19.89,44.09,17.89,50.398,7.433333333,82.33333333,18,39.66333333,18.5,47.2,17.1,44.7,743.5,79.33333333,7,38,32.00505226,32.00505226
A121,60,0,20.16666667,46.99333333,19.2,43.76,19.89,44.79,19.89,44.16333333,17.89,50.56,7.5,81,18,39.59,18.5,47.12666667,17.16666667,44.62666667,743.5,79,7,40,49.591931,49.591931
A122,290,0,20.1,46.43,19.1,43.8175,19.89,44.79,19.85666667,44.16,17.85666667,50.73,7.4,80.36,17.89,39.59,18.5,47.23,17.16666667,44.56,743.5,79.33333333,7.166666667,40,24.77967889,24.77967889
A123,130,0,20.1,46.03,19.1,43.838125,19.89,44.79,19.85666667,44.02666667,17.85666667,50.86333333,7.466666667,80.36,17.89,39.59,18.5,47.29,17.1,44.5,743.5,79.66666667,7.333333333,40,24.21747622,24.21747622
A124,140,0,20.06666667,45.36333333,19.1,43.745,19.89,44.86333333,19.79,43.86333333,17.79,50.93333333,7.656666667,78.79,17.89,39.59,18.5,47.33,17.1,44.4,743.5,80,7.5,40,8.672116743,8.672116743
A125,240,0,20,44.96333333,19.1,43.59555556,19.89,44.82666667,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.32666667,743.5,80.33333333,7.666666667,40,37.74104723,37.74104723
A126,50,0,20,44.76,19.1,43.48888889,19.89,44.9,19.7,43.5,17.79,51,7.623333333,78.73,17.945,39.565,18.5,47.13714286,17.1,44.29,743.5,80.66666667,7.833333333,40,22.69477446,22.69477446
A127,60,0,20,44.595,19.1,43.425,19.89,44.9,19.7,43.5,17.79,51,7.69,77.19666667,18.07777778,39.47666667,18.5,47.01133333,17.1,44.23,743.5,81,8,40,25.55848919,25.55848919
A128,60,0,20,44.43333333,19.1,43.334,19.89,44.9,19.7,43.46666667,17.79,51,7.56,76.32333333,18.18333333,39.275,18.5,46.91666667,17.1,44.2,743.55,80.16666667,7.5,40,10.37725566,10.37725566
A129,60,0,20,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51,7.433333333,76.46333333,18.18333333,39.09,18.5,46.86333333,17.1,44.2,743.6,79.33333333,7,40,11.43290714,11.43290714
A130,370,0,20,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51,7.295,77.4,18.1,39.09,18.5,46.79,17.1,44.12666667,743.65,78.5,6.5,40,29.78559982,29.78559982
A131,200,0,20,44.06,19.03333333,43.23,19.945,44.9,19.6,43.12666667,17.79,51,6.9,77.63333333,18.06666667,39.06,18.5,47,17.1,44,743.7,77.66666667,6,40,28.74360991,28.74360991
A132,70,0,20,44.06,19,43.2,19.89,44.9,19.56666667,43.06,17.7,51,6.966666667,78.82666667,18,39,18.42666667,46.93333333,17.1,43.93333333,743.75,76.83333333,5.5,40,3.853219014,3.853219014
A133,50,0,20,44.09,19,43.12666667,19.89,44.82666667,19.5,43,17.7,51,6.966666667,79.49,17.9725,39,18.46333333,47,17.1,43.79,743.8,76,5,40,1.777028979,1.777028979
A134,40,0,20,44.03,19,43.09,19.89,44.9,19.46333333,43.06,17.7,51,6.833333333,78.75666667,17.89,39,18.39,47,17.1,43.79,743.8166667,77,4.833333333,40,32.13977461,32.13977461
A135,40,0,19.96333333,43.9,18.92666667,43.09,19.89,44.9,19.39,43,17.7,51,6.366666667,79.06,18.03333333,39.09,18.39,46.9,17.1,43.7,743.8333333,78,4.666666667,40,46.43075998,46.43075998
A136,30,0,19.96333333,43.9,19.03333333,43.06,19.89,44.79,19.445,43.145,17.7,51,6.433333333,82.53333333,18.16666667,39.03,18.4975,46.6725,17.1,43.76,743.85,79,4.5,40,29.90462112,29.90462112
A137,30,0,20,43.86333333,19.1,43,19.89,44.79,19.53333333,43.16333333,17.7,51,6.933333333,81.02666667,18.32333333,38.83333333,18.66666667,46.53,17.16666667,43.79,743.8666667,80,4.333333333,40,28.0450374,28.0450374
A138,30,0,20.06666667,43.86333333,19.13333333,42.86333333,19.89,44.76,19.6,43.03,17.7,51,7,76.83333333,18.445,38.645,18.79,46.22333333,17.16666667,43.79,743.8833333,81,4.166666667,40,26.3013862,26.3013862
A139,30,0,20.1,43.79,19.2,42.715,19.89,44.7,19.6,42.86333333,17.7,51,6.933333333,75.13333333,18.52857143,38.25357143,18.79,45.98083333,17.2,43.79,743.9,82,4,40,49.25476119,49.25476119
A140,40,0,20.1,43.73,19.13636364,42.65,19.89,44.7,19.53333333,42.79,17.7,51.06,6.726666667,75.33333333,18.48777778,38.18777778,18.78,45.88777778,17.2,43.73,743.95,80.83333333,4.5,38.16666667,25.38209112,25.38209112
A141,50,0,20.1,43.56,19.13,42.59,19.89,44.76,19.39,42.59,17.66666667,51,6.526666667,73.76,18.39,38.027,18.71636364,45.81,17.2,43.66333333,744,79.66666667,5,36.33333333,34.13940393,34.13940393
A142,40,0,20.1,43.43333333,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51,6.333333333,73.5,18.37571429,38,18.7,45.79,17.2,43.53,744.05,78.5,5.5,34.5,30.07706088,30.07706088
A143,40,0,20.1,43.16333333,19.0375,42.53375,19.82333333,44.73,19.29,42.59,17.6,50.96666667,6.123333333,75.7,18.242,37.94666667,18.7,45.72454545,17.1,43.4,744.1,77.33333333,6,32.66666667,11.94343389,11.94343389
A144,40,0,20.1,43.03,19.00769231,42.43,19.79,44.7,19.29,42.59,17.6,50.9,6.19,76.36666667,18.2,37.9,18.63125,45.711875,17.1,43.32666667,744.15,76.16666667,6.5,30.83333333,12.90829633,12.90829633
A145,60,0,20.06666667,42.83333333,19,42.41818182,19.79,44.7,19.26,42.56,17.6,50.9,6.156666667,76.89333333,18.13888889,37.90555556,18.6,45.79,17.1,43.26,744.2,75,7,29,36.46548117,36.46548117
A146,60,10,20,42.6725,19,42.43333333,19.79,44.66333333,19.2,42.56,17.6,50.9,6.09,77.56,18.1,37.94545455,18.6,45.80833333,17.1,43.2,744.2833333,76.66666667,7,30.83333333,22.62854157,22.62854157
A147,210,20,20,42.53,18.99,42.47181818,19.79,44.59,19.2,42.62666667,17.6,50.79,6.09,77.995,18.1,38.045,18.6,45.9,17.1,43.145,744.3666667,78.33333333,7,32.66666667,8.756338421,8.756338421
A148,380,20,20.03333333,43.49666667,18.90222222,42.58,19.82333333,44.59,19.2,42.76,17.6,50.73,6.06,78.7,18.01818182,38.05727273,18.53636364,46,17.1,43,744.45,80,7,34.5,37.33491348,37.33491348
A149,370,40,20.03333333,42.96333333,18.89,42.56,19.89,44.59,19.36,43.56666667,17.53333333,50.79,5.933333333,81.03333333,18,38.34416667,18.5,46,17.1,43,744.5333333,81.66666667,7,36.33333333,5.24938202,5.24938202
A150,230,30,20,43.16,18.89,42.79666667,19.89,44.59,19.69333333,43.9,17.6,50.79,5.526666667,82.89333333,18.06666667,38.9,18.5,46.12666667,17.06666667,42.93,744.6166667,83.33333333,7,38.16666667,43.22724745,43.22724745
A151,80,40,20,43.9,18.85666667,43.4,19.79,44.46666667,20.16333333,43.83333333,17.6,50.745,5.26,83.43333333,18.13333333,39.32666667,18.5,46.33333333,17,42.86333333,744.7,85,7,40,30.73224858,30.73224858
A152,90,30,20,43.7,18.85666667,43.46666667,19.79,44.46666667,20.29,43.62666667,17.5,50.82666667,5.06,84.25666667,18.2,39.32666667,18.6,46.62666667,17.03333333,42.82666667,744.75,86,6.833333333,40,27.85797694,27.85797694
A153,70,20,20,43.76,18.92666667,43.36333333,19.79,44.4,20.2,43.49,17.5,50.9,4.933333333,85.06333333,18.245,39.45,18.66666667,46.83333333,17.03333333,42.82666667,744.8,87,6.666666667,40,16.43886595,16.43886595
A154,40,10,20.03333333,44,19,43.29,19.79,44.4,20.2,43.09666667,17.5,51,4.933333333,86.45666667,18.2,39.26,18.7,47.02666667,17,42.7,744.85,88,6.5,40,22.65657227,22.65657227
A155,40,0,20.1,44.26,19.2,43.29,19.89,44.4,20.1,42.845,17.5,51,5,87.66333333,18.2,39.12666667,18.76,46.9,17,42.76,744.9,89,6.333333333,40,25.02204863,25.02204863
A156,30,0,20.1,44.2,19.245,43.245,19.89,44.32666667,19.96333333,42.59,17.5,51.09,4.9,88.63333333,18.1,39.09,18.7,46.7675,17,42.79,744.95,90,6.166666667,40,9.043318057,9.043318057
A157,50,0,20.1,44.12666667,19.29,43.095,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.42666667,18.1,39.09,18.7,46.645,17,42.79,745,91,6,40,26.48153014,26.48153014
A158,50,0,20.1,44.06,19.37,42.92,19.79,44.09,19.85666667,42.56,17.5,51,4.866666667,90.22666667,18.06666667,39.06,18.6,46.5,17,42.79,745.0333333,91.33333333,6.166666667,40,3.763787285,3.763787285
A159,60,0,20.1,44,19.39,42.9,19.79,44.12666667,19.79,42.5,17.5,51,4.866666667,90.89333333,18,39,18.53333333,46.56,16.92666667,42.79,745.0666667,91.66666667,6.333333333,40,13.88779663,13.88779663
A160,50,0,20.1,43.9,19.39,42.76,19.79,44.2,19.76,42.53,17.5,51,4.933333333,91.4,17.96333333,39,18.5,46.9,16.89,42.79,745.1,92,6.5,40,10.63497596,10.63497596
A161,60,0,20.1,43.82666667,19.39,42.7,19.79,44.2,19.7,42.53,17.5,51,4.933333333,91.26,17.89,39,18.5,47.12666667,16.96333333,42.86333333,745.1333333,92.33333333,6.666666667,40,14.23952405,14.23952405
A162,60,0,20.03333333,43.73,19.39,42.66333333,19.79,44.2,19.66666667,42.56,17.5,50.96666667,4.626666667,90.96333333,17.89,39,18.5,47.26,16.89,42.9,745.1666667,92.66666667,6.833333333,40,44.75470515,44.75470515
A163,60,0,20.1,43.73,19.39,42.53,19.79,44.29,19.6,42.5,17.5,50.9,4.4,91.2725,17.89,39,18.5,47.32666667,16.89,42.9,745.2,93,7,40,22.31176617,22.31176617
A164,50,0,20.06666667,43.49,19.35666667,42.5,19.79,44.29,19.6,42.5,17.5,50.86333333,4.366666667,92.46,17.79,38.9,18.5,47.4,16.89,42.9,745.3166667,92.66666667,6.833333333,40,38.99924449,38.99924449
A165,50,0,20,43.29,19.29,42.43333333,19.79,44.29,19.53333333,42.5,17.5,50.79,4.53,93.19,17.79,38.9,18.39,47.4,16.89,42.9,745.4333333,92.33333333,6.666666667,40,44.03095174,44.03095174
A166,50,0,20,43.145,19.29,42.45,19.79,44.29,19.5,42.5,17.5,50.79,4.59,93.19,17.79,38.9,18.39,47.4,16.89,42.845,745.55,92,6.5,40,20.65621048,20.65621048
A167,50,0,20,43.06,19.26,42.46666667,19.79,44.29,19.5,42.5,17.5,50.73,4.56,93.06,17.79,38.96666667,18.39,47.4,16.89,42.82666667,745.6666667,91.66666667,6.333333333,40,3.190424026,3.190424026
A168,50,0,19.92666667,43,19.2,42.4,19.79,44.29,19.46333333,42.46666667,17.39,50.59,4.366666667,92.93333333,17.79,39,18.39,47.4,16.89,42.9,745.7833333,91.33333333,6.166666667,40,16.77437458,16.77437458
A169,60,0,19.89,42.86333333,19.2,42.32666667,19.79,44.29,19.39,42.4,17.39,50.53,4.263333333,93.36666667,17.73,39,18.39,47.4,16.89,42.9,745.9,91,6,40,36.18629733,36.18629733
A170,60,0,19.89,42.79,19.2,42.32666667,19.79,44.26,19.39,42.43333333,17.39,50.5,4.263333333,93.89333333,17.7,39,18.39,47.32666667,16.89,42.9,745.95,90.5,6.166666667,38.16666667,16.88076667,16.88076667
A171,40,0,19.89,42.7,19.1,42.36333333,19.79,44.2,19.32333333,42.5,17.39,50.46666667,4.4,94.26333333,17.7,39,18.29,47.29,16.89,42.9,746,90,6.333333333,36.33333333,31.52070612,31.52070612
A172,30,0,19.82333333,42.62666667,19.1,42.29,19.79,44.16333333,19.29,42.5,17.39,50.4,4.466666667,94.39666667,17.7,39,18.29,47.29,16.89,42.82666667,746.05,89.5,6.5,34.5,42.0307277,42.0307277
A173,30,20,19.79,42.59,19.04444444,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.623333333,94.4,17.625,38.925,18.29,47.29,16.79,42.79,746.1,89,6.666666667,32.66666667,42.80658324,42.80658324
A174,30,10,19.79,42.72333333,19,42.05636364,19.7,44,19.29,42.69,17.39,50.32666667,4.69,94.26,17.72454545,39.32727273,18.29,47.48166667,16.79,42.79,746.15,88.5,6.833333333,30.83333333,19.56796405,19.56796405
A175,40,0,19.76,42.76,19,41.88666667,19.7,44.06,19.29,42.73,17.39,50.29,4.833333333,94.39666667,17.78,39.68944444,18.36272727,47.70545455,16.89,43.19666667,746.2,88,7,29,19.02469428,19.02469428
A176,50,10,19.7,42.7,19,41.98833333,19.7,44.12666667,19.23,42.79,17.39,50.29,4.966666667,94.59,17.80666667,40.19611111,18.479375,48.3425,16.89,43.79666667,746.2666667,87.33333333,6.833333333,30.83333333,44.7722713,44.7722713
A177,50,0,19.7,42.7,19,42.06428571,19.7,44.2,19.2,43,17.39,50.32666667,5.09,94.62666667,17.85666667,40.69222222,18.55882353,48.84176471,16.89,44.19333333,746.3333333,86.66666667,6.666666667,32.66666667,32.21578815,32.21578815
A178,50,0,19.63333333,42.62666667,18.910625,42.2525,19.73,44.29,19.2,43.13333333,17.39,50.46666667,5.09,94.29333333,17.89,40.93777778,18.6,49.32272727,16.89,44.66,746.4,86,6.5,34.5,37.05393244,37.05393244
A179,40,0,19.66666667,43,18.89,42.410625,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.63333333,17.84,41.085,18.6,49.664375,16.92666667,45.09666667,746.4666667,85.33333333,6.333333333,36.33333333,30.26517233,30.26517233
A180,50,0,19.6,43,18.89,42.5,19.79,44.43333333,19.2,43.36333333,17.39,50.66333333,5.2725,92.47,17.84454545,41.27363636,18.6,50.05909091,16.92666667,45.43,746.5333333,84.66666667,6.166666667,38.16666667,45.15408057,45.15408057
A181,40,0,19.6,43,18.89,42.645,19.79,44.5,19.13333333,43.4,17.35666667,50.79,5.366666667,90.8,17.84625,41.44125,18.63333333,50.39,17,45.7,746.6,84,6,40,14.68650775,14.68650775
A182,40,0,19.53333333,43,18.80818182,42.7,19.79,44.53,19.13333333,43.46666667,17.35666667,50.86333333,5.5,89.1,17.89,41.59,18.61428571,50.56714286,17,45.83333333,746.7333333,83.33333333,6.333333333,40,9.563005494,9.563005494
A183,40,0,19.5,43.09,18.79,42.75625,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.36666667,17.80111111,41.72777778,18.6,50.88285714,17,46.03,746.8666667,82.66666667,6.666666667,40,44.32254717,44.32254717
A184,40,0,19.5,43.09,18.79,42.86166667,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.93888889,18.625,51.25,17,46.16333333,747,82,7,40,25.16697429,25.16697429
A185,50,0,19.5,43.145,18.79,43,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.62333333,17.79,42.12666667,18.7,51.465,17,46.29,747.1333333,81.33333333,7.333333333,40,43.85287715,43.85287715
A186,50,0,19.5,43.2,18.775,43.045,19.89,44.82666667,19.03333333,43.53,17.29,51.29,5.8,83.82666667,17.79,42.294,18.7,51.59,17,46.53,747.2666667,80.66666667,7.666666667,40,9.459681122,9.459681122
A187,50,0,19.42666667,43.2,18.7,43.09,19.89,44.9,19,43.59,17.29,51.4,5.866666667,82.56,17.84,42.495,18.7,51.63125,17,46.66333333,747.4,80,8,40,37.90515262,37.90515262
A188,30,0,19.39,43.2,18.7,43.2,19.89,44.845,19,43.59,17.29,51.4,6,80.95666667,17.80428571,42.58642857,18.72571429,51.79428571,17,46.82666667,747.5333333,81.33333333,8,37.83333333,36.22494463,36.22494463
A189,20,0,19.39,43.26,18.7,43.26,19.89,44.86333333,18.96333333,43.62666667,17.29,51.5,6,80.69,17.815,42.9,18.79,51.925,17,46.96666667,747.6666667,82.66666667,8,35.66666667,47.18624091,47.18624091
A190,30,0,19.39,43.29,18.69090909,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.03333333,17.89,43.156,18.75,52.18555556,17,47.12666667,747.8,84,8,33.5,27.38232935,27.38232935
A191,20,0,19.39,43.36333333,18.67777778,43.39777778,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.815,52.25,17,47.26,747.9333333,85.33333333,8,31.33333333,35.58719339,35.58719339
A192,40,0,19.39,43.4,18.64285714,43.42857143,19.82333333,44.73,18.89,43.76,17.29,51.7,5.5,87.45666667,17.89,43.42714286,18.87571429,52.32142857,17,47.43333333,748.0666667,86.66666667,8,29.16666667,19.44525499,19.44525499
A193,50,0,19.32333333,43.46666667,18.6,43.46,19.79,44.7,18.89,43.79,17.29,51.7,5.56,86.33,17.89,43.59,18.75142857,52.29,17,47.56,748.2,88,8,27,5.043656309,5.043656309
A194,60,0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.82666667,17.29,51.73,5.5,86.32666667,17.89,43.59,18.7,52.43333333,17.03333333,47.76666667,748.3166667,88.5,8,26,46.36510443,46.36510443
A195,50,0,19.29,43.56,18.6,43.56,19.79,44.79,18.89,43.9,17.29,51.79,5.433333333,87.46666667,17.89,43.66333333,18.7,52.63333333,17.03333333,47.96666667,748.4333333,89,8,25,14.16162502,14.16162502
A196,40,0,19.29,43.59,18.58888889,43.59,19.85666667,44.86333333,18.79,43.9,17.29,51.9,5.4,89.32666667,17.89,43.86222222,18.7,53.17333333,17,48.15666667,748.55,89.5,8,24,29.52865794,29.52865794
A197,40,0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44,18.7,53.46666667,17,48.36333333,748.6666667,90,8,23,5.518030247,5.518030247
A198,50,0,19.29,43.7,18.5,43.63583333,19.89,44.9,18.79,43.93333333,17.29,51.93333333,5.4,89.83333333,17.89,44.365,18.7,54.00625,17.1,48.65666667,748.7833333,90.5,8,22,42.02535161,42.02535161
A199,40,0,19.29,43.76,18.5,43.68625,19.89,44.9,18.79,44,17.29,52,5.4,89.26333333,17.979375,44.679375,18.7,54.55714286,17.03333333,48.79,748.9,91,8,21,15.89818422,15.89818422
A200,40,0,19.2,43.7,18.5,43.7,19.89,44.96666667,18.79,44,17.29,52.03,5.466666667,89.19,18,44.755,18.705,54.84777778,17.1,48.96333333,749.0833333,90.66666667,8,21.5,39.14256685,39.14256685
A201,50,0,19.2,43.76,18.5,43.775,19.89,45,18.79,44.06,17.23,52.03,5.5,88.39333333,18,44.765,18.75,55,17.1,49.09,749.2666667,90.33333333,8,22,13.37541037,13.37541037
A202,50,0,19.2,43.79,18.5,43.845,19.89,45,18.76,44.09,17.26,52.09,5.56,87.32666667,18,44.69388889,18.705,54.94444444,17.1,49.23,749.45,90,8,22.5,10.93226424,10.93226424
A203,50,0,19.2,43.86333333,18.5,43.9,19.89,45,18.7,44.09,17.26,52.16333333,5.59,86.06,18,44.68166667,18.73,54.96111111,17.1,49.3175,749.6333333,89.66666667,8,23,25.83984182,25.83984182
A204,40,0,19.2,43.9,18.48307692,43.86192308,19.96333333,45,18.7,44.12666667,17.2,52.09,5.656666667,86,18,44.60833333,18.765,54.88166667,17.1,49.46666667,749.8166667,89.33333333,8,23.5,13.4475296,13.4475296
A205,30,0,19.1,43.93333333,18.49388889,43.79,19.89,45.03,18.7,44.12666667,17.2,52.16333333,5.69,85.33333333,18,44.71444444,18.74,54.765,17.1,49.53,750,89,8,24,9.058416367,9.058416367
A206,20,0,19.1,44,18.42055556,43.80833333,19.89,45.0675,18.7,44.12666667,17.2,52.23,5.69,85.06,18.01111111,44.785,18.725,54.65722222,17.1,49.59,750.2,89,8,24,25.92880687,25.92880687
A207,20,0,19.1,44,18.39611111,43.79611111,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.03333333,44.755,18.71,54.545,17.1,49.59,750.4,89,8,24,28.13914679,28.13914679
A208,20,0,19.1,44,18.39,43.79,19.89,45,18.7,44.2,17.2,52.29,5.69,84.63333333,18.06111111,44.79444444,18.73,54.43277778,17.1,49.66333333,750.6,89,8,24,6.457842723,6.457842723
A209,50,0,19.1,44.09,18.39,43.79,19.82333333,44.93333333,18.7,44.2,17.2,52.4,5.726666667,83.19666667,18.02777778,44.69444444,18.715,54.29222222,17.1,49.7,750.8,89,8,24,12.8183802,12.8183802
A210,50,0,19.1,44.09,18.37181818,43.84,19.79,44.93333333,18.63333333,44.12666667,17.2,52.4,5.8,82.25666667,18,44.65722222,18.725,54.205,17.1,49.76,751,89,8,24,35.8967638,35.8967638
A211,50,0,19.03333333,44.03,18.30764706,43.9,19.79,45,18.63333333,44.2,17.2,52.43333333,5.833333333,80.99,18,44.66944444,18.7,54.14923077,17.1,49.79,751.2,89,8,24,48.07049682,48.07049682
A212,40,0,19.03333333,44.09,18.34294118,43.9,19.82333333,45.03,18.6,44.145,17.2,52.5,5.833333333,80.19666667,18.05,44.66333333,18.72454545,54.09,17.1,49.79,751.3166667,89.16666667,8,23.66666667,5.007042328,5.007042328
A213,40,0,19,44.09,18.34,43.91666667,19.82333333,45.03,18.6,44.12666667,17.2,52.5,5.8,80.14,18,44.68777778,18.74,54.09,17.2,49.9,751.4333333,89.33333333,8,23.33333333,38.16113448,38.16113448
A214,50,0,19,44.09,18.29,43.90555556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333333,79.73,18,44.78111111,18.725,54.015,17.2,49.9,751.55,89.5,8,23,47.39831773,47.39831773
A215,40,0,19,44.09,18.29,43.9,19.89,45.06,18.53333333,44.2,17.2,52.59,5.623333333,79.86333333,18.02777778,44.91555556,18.7,53.92777778,17.2,49.96666667,751.6666667,89.66666667,8,22.66666667,40.93173442,40.93173442
A216,50,0,19,44.16333333,18.29,43.93888889,19.89,45.06,18.6,44.2,17.2,52.59,5.623333333,80.02666667,18.02777778,44.95,18.7,53.85722222,17.2,49.96666667,751.7833333,89.83333333,8,22.33333333,15.41461654,15.41461654
A217,50,0,18.96333333,44.2,18.273125,43.98125,19.89,45.06,18.56666667,44.2,17.2,52.59,5.69,79.63333333,18.0125,44.891875,18.7,53.784375,17.2,50,751.9,90,8,22,32.47897302,32.47897302
A218,50,0,18.89,44.2,18.29,44,19.89,45.09,18.5,44.2,17.2,52.66333333,5.56,78.83,18,44.834,18.7,53.72571429,17.2,50.06,752.05,90,7.833333333,22.16666667,47.66777256,47.66777256
A219,40,0,18.89,44.2,18.245,44,19.89,45.09,18.5,44.2,17.1,52.7,5.433333333,78.43,18,44.9,18.7,53.66333333,17.2,50.12666667,752.2,90,7.666666667,22.33333333,47.6866325,47.6866325
A220,40,0,18.89,44.2,18.2,44,19.96333333,45.09,18.5,44.2,17.16666667,52.7,5.226666667,78.82333333,18,44.94545455,18.7,53.59,17.2,50.2,752.35,90,7.5,22.5,16.99896017,16.99896017
A221,50,0,18.89,44.23,18.2,44,19.89,45.09,18.5,44.2,17.2,52.79,5.366666667,78.96333333,18,45.06714286,18.7,53.5,17.2,50.2,752.5,90,7.333333333,22.66666667,13.12370551,13.12370551
A222,20,0,18.89,44.29,18.2,44,19.92666667,45.09,18.5,44.2,17.2,52.79,5.5,78.63333333,18,45.24090909,18.7,53.42,17.2,50.2,752.65,90,7.166666667,22.83333333,8.272696659,8.272696659
A223,20,0,18.89,44.29,18.2,44,19.92666667,45.03,18.46333333,44.16333333,17.16666667,52.79,5.56,78.36666667,18.00555556,45.30166667,18.7,53.38705882,17.2,50.26,752.8,90,7,23,16.10840283,16.10840283
A224,50,0,18.865,44.365,18.2,44,19.89,45.06,18.46333333,44.16333333,17.13333333,52.79,5.59,78.6,18.03333333,45.39666667,18.7,53.29846154,17.2,50.32666667,752.9833333,89.83333333,6.833333333,25.83333333,25.50626033,25.50626033
A225,30,10,18.79,44.72333333,18.2,44.06666667,19.815,44.82,18.39,44.12666667,17.1,52.79,5.59,78.93333333,18.05714286,45.55,18.7,53.29,17.2,50.32666667,753.1666667,89.66666667,6.666666667,28.66666667,46.19842357,46.19842357
A226,50,10,18.89,45.03,18.2,44.29375,19.73,44.62666667,18.39,44.12666667,17.16666667,53.32333333,5.59,79.16,18.07142857,45.52571429,18.68181818,53.25363636,17.2,50.29,753.35,89.5,6.5,31.5,25.54798492,25.54798492
A227,50,10,18.89,45.09,18.17272727,44.41636364,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18,45.1725,18.62727273,53.16454545,17.2,50.29,753.5333333,89.33333333,6.333333333,34.33333333,12.88106304,12.88106304
A228,200,0,18.89,45,18.18181818,44.54090909,19.7,44.53,18.39,44.16333333,18.76,84.79,5.53,79.46666667,18.05,46.08071429,18.64285714,53.26428571,17.2,50.32666667,753.7166667,89.16666667,6.166666667,37.16666667,2.323044348,2.323044348
A229,110,10,18.89,45,18.15,44.59,19.6,44.22333333,18.39,44.16333333,18.96666667,83.52333333,5.59,79.33333333,18.1,46.26333333,18.6,53.14,17.2,50.4,753.9,89,6,40,20.89281292,20.89281292
A230,80,10,18.79,44.63333333,18.1,44.19666667,19.53333333,43.83,18.39,44.09,19.76,73.52333333,5.59,79.35,18.1,45.65666667,18.6,52.82666667,17.2,50.22333333,753.9666667,89.16666667,5.833333333,36.66666667,42.70007511,42.70007511
A231,50,0,18.79,44.5,18.1,43.96666667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18,44.83333333,18.6,52.3,17.2,49.96333333,754.0333333,89.33333333,5.666666667,33.33333333,17.36153389,17.36153389
A232,50,0,18.79,44.59,18.05,43.845,19.5,43.96666667,18.39,43.96666667,18.89,63.09,5.59,79.59333333,17.945,44.295,18.55,51.895,17.2,49.6,754.1,89.5,5.5,30,6.572116027,6.572116027
